Transaction_ID,Order_Date,Region,Category,Quantity,Unit_Price,Shipping_Cost
TXN-100377,16/01/2025 17:00,North,Office Supplies,18,82.16,49.57
TXN-100378,16/01/2025 18:00,South,Office Supplies,15,198.48,44.56
TXN-100379,16/01/2025 19:00,North,Home Appliances,6,45.26,7.05
TXN-100380,16/01/2025 20:00,West,Electronics,19,237.42,24.04
TXN-100381,16/01/2025 21:00,South,Industrial Machinery,1,213.2,43.67
TXN-100382,16/01/2025 22:00,West,Home Appliances,1,348.83,11.06
TXN-100383,16/01/2025 23:00,North,Industrial Machinery,13,302.18,43.14
TXN-100384,17/01/2025 00:00,North,Industrial Machinery,3,209.26,31.67
TXN-100385,17/01/2025 01:00,West,Electronics,10,113.12,46.91
TXN-100386,17/01/2025 02:00,East,Office Supplies,3,331.32,44.42
TXN-100387,17/01/2025 03:00,East,Electronics,9,323.07,35.47
TXN-100388,17/01/2025 04:00,North,Industrial Machinery,8,82.11,34.6
TXN-100389,17/01/2025 05:00,North,Home Appliances,3,412.96,14.59
TXN-100390,17/01/2025 06:00,East,Industrial Machinery,13,43.48,10.25
TXN-100391,17/01/2025 07:00,East,Home Appliances,6,39.41,23.69
TXN-100392,17/01/2025 08:00,West,Home Appliances,13,96.9,13.4
TXN-100393,17/01/2025 09:00,West,Electronics,12,410.66,9.61
TXN-100394,17/01/2025 10:00,East,Industrial Machinery,13,241.44,18.6
TXN-100395,17/01/2025 11:00,West,Office Supplies,2,357.86,43.72
TXN-100396,17/01/2025 12:00,West,Industrial Machinery,16,114.5,5.77
TXN-100397,17/01/2025 13:00,South,Industrial Machinery,6,228.5,18.17
TXN-100398,17/01/2025 14:00,West,Office Supplies,19,171.18,24.08
TXN-100399,17/01/2025 15:00,North,Electronics,13,375.19,27.98
TXN-100400,17/01/2025 16:00,West,Industrial Machinery,17,25.32,13.17
TXN-100401,17/01/2025 17:00,West,Industrial Machinery,9,121.45,48.39
TXN-100402,17/01/2025 18:00,East,Home Appliances,17,81.79,31.05
TXN-100403,17/01/2025 19:00,North,Industrial Machinery,2,388.82,28.49
TXN-100404,17/01/2025 20:00,West,Office Supplies,19,218.65,5.4
TXN-100405,17/01/2025 21:00,West,Home Appliances,19,191.13,26.86
TXN-100406,17/01/2025 22:00,South,Electronics,7,210.8,42.7
TXN-100407,17/01/2025 23:00,West,Home Appliances,10,437.8,14.88
TXN-100408,18/01/2025 00:00,West,Office Supplies,10,384.94,20.8
TXN-100409,18/01/2025 01:00,South,Office Supplies,9,322.42,5.93
TXN-100410,18/01/2025 02:00,East,Home Appliances,17,141.71,48.96
TXN-100411,18/01/2025 03:00,West,Electronics,15,87.27,8
TXN-100412,18/01/2025 04:00,South,Home Appliances,2,415.86,45.42
TXN-100413,18/01/2025 05:00,North,Electronics,4,199.33,19.08
TXN-100414,18/01/2025 06:00,East,Home Appliances,19,136.62,31.44
TXN-100415,18/01/2025 07:00,North,Office Supplies,17,220.12,35.57
TXN-100416,18/01/2025 08:00,North,Industrial Machinery,5,414.3,11.34
TXN-100417,18/01/2025 09:00,South,Industrial Machinery,7,183.68,24.97
TXN-100418,18/01/2025 10:00,West,Electronics,18,259.97,19.65
TXN-100419,18/01/2025 11:00,South,Electronics,7,364.39,7.55
TXN-100420,18/01/2025 12:00,South,Electronics,17,201.09,42.49
TXN-100421,18/01/2025 13:00,South,Office Supplies,7,116.97,7.03
TXN-100422,18/01/2025 14:00,South,Home Appliances,4,447.62,34.4
TXN-100423,18/01/2025 15:00,East,Office Supplies,8,431.13,19.13
TXN-100424,18/01/2025 16:00,West,Industrial Machinery,13,381.99,13.65
TXN-100425,18/01/2025 17:00,North,Electronics,4,314.6,35.02
TXN-100426,18/01/2025 18:00,North,Home Appliances,6,143.62,30.85
TXN-100427,18/01/2025 19:00,West,Industrial Machinery,5,412.38,19.19
TXN-100428,18/01/2025 20:00,North,Industrial Machinery,12,135.23,28.08
TXN-100429,18/01/2025 21:00,West,Industrial Machinery,4,363.45,16.08
TXN-100430,18/01/2025 22:00,North,Office Supplies,9,414.48,43.87
TXN-100431,18/01/2025 23:00,South,Electronics,4,277.51,19.12
TXN-100432,19/01/2025 00:00,North,Industrial Machinery,19,364.43,16.03
TXN-100433,19/01/2025 01:00,West,Electronics,14,359.49,38.83
TXN-100434,19/01/2025 02:00,West,Office Supplies,5,99.43,5.79
TXN-100435,19/01/2025 03:00,West,Industrial Machinery,18,305.71,17.06
TXN-100436,19/01/2025 04:00,West,Office Supplies,10,56.11,21.89
TXN-100437,19/01/2025 05:00,West,Office Supplies,19,236.16,44.7
TXN-100438,19/01/2025 06:00,East,Electronics,12,85.99,47.77
TXN-100439,19/01/2025 07:00,East,Industrial Machinery,18,196.4,37.24
TXN-100440,19/01/2025 08:00,North,Office Supplies,17,377.43,27.16
TXN-100441,19/01/2025 09:00,West,Industrial Machinery,11,444.42,33.83
TXN-100442,19/01/2025 10:00,North,Electronics,3,153.65,23.63
TXN-100443,19/01/2025 11:00,West,Office Supplies,17,246.63,18.45
TXN-100444,19/01/2025 12:00,West,Electronics,1,237.66,47.78
TXN-100445,19/01/2025 13:00,East,Industrial Machinery,15,430.19,10.19
TXN-100446,19/01/2025 14:00,East,Industrial Machinery,9,223.44,20.59
TXN-100447,19/01/2025 15:00,South,Electronics,15,319.26,45.46
TXN-100448,19/01/2025 16:00,East,Home Appliances,3,416.02,37.54
TXN-100449,19/01/2025 17:00,South,Office Supplies,19,177.73,6.31
TXN-100450,19/01/2025 18:00,South,Industrial Machinery,13,407.47,6.04
TXN-100451,19/01/2025 19:00,South,Industrial Machinery,12,414.13,28.24
TXN-100452,19/01/2025 20:00,South,Office Supplies,1,419.87,26.79
TXN-100453,19/01/2025 21:00,South,Electronics,17,133.01,24.93
TXN-100454,19/01/2025 22:00,North,Electronics,13,189.45,18.61
TXN-100455,19/01/2025 23:00,East,Electronics,1,393.69,49.4
TXN-100456,20/01/2025 00:00,South,Home Appliances,10,171.56,17.24
TXN-100457,20/01/2025 01:00,West,Home Appliances,15,276.31,27.05
TXN-100458,20/01/2025 02:00,East,Industrial Machinery,7,66.79,23.22
TXN-100459,20/01/2025 03:00,East,Electronics,18,39.95,12.66
TXN-100460,20/01/2025 04:00,South,Office Supplies,16,194.51,14.12
TXN-100461,20/01/2025 05:00,North,Industrial Machinery,14,267.04,46.32
TXN-100462,20/01/2025 06:00,South,Office Supplies,18,186.13,43.62
TXN-100463,20/01/2025 07:00,North,Industrial Machinery,7,266.53,13.96
TXN-100464,20/01/2025 08:00,West,Home Appliances,17,239.3,44.4
TXN-100465,20/01/2025 09:00,East,Industrial Machinery,18,313.44,14.41
TXN-100466,20/01/2025 10:00,West,Home Appliances,12,297.72,33.19
TXN-100467,20/01/2025 11:00,North,Industrial Machinery,8,199.83,8.66
TXN-100468,20/01/2025 12:00,North,Electronics,2,200.16,44.62
TXN-100469,20/01/2025 13:00,West,Office Supplies,7,76.67,7.32
TXN-100470,20/01/2025 14:00,North,Electronics,4,238.5,29.97
TXN-100471,20/01/2025 15:00,West,Industrial Machinery,18,270.63,40.09
TXN-100472,20/01/2025 16:00,East,Industrial Machinery,6,222.53,10.26
TXN-100473,20/01/2025 17:00,West,Industrial Machinery,9,157.02,23.2
TXN-100474,20/01/2025 18:00,East,Home Appliances,9,329.06,6.89
TXN-100475,20/01/2025 19:00,West,Office Supplies,14,47.94,35.72
TXN-100476,20/01/2025 20:00,North,Office Supplies,8,412.82,18.84
TXN-100477,20/01/2025 21:00,West,Industrial Machinery,19,24.47,30.17
TXN-100478,20/01/2025 22:00,North,Industrial Machinery,3,433.64,46.97
TXN-100479,20/01/2025 23:00,West,Home Appliances,18,216.39,18.76
TXN-100480,21/01/2025 00:00,West,Electronics,5,194.81,7.19
TXN-100481,21/01/2025 01:00,South,Electronics,14,126.92,35.4
TXN-100482,21/01/2025 02:00,North,Office Supplies,4,19.88,40.41
TXN-100483,21/01/2025 03:00,South,Home Appliances,7,134.9,48.1
TXN-100484,21/01/2025 04:00,North,Industrial Machinery,12,63.03,12.1
TXN-100485,21/01/2025 05:00,South,Office Supplies,2,302.19,22.65
TXN-100486,21/01/2025 06:00,East,Home Appliances,11,154.14,42.99
TXN-100487,21/01/2025 07:00,West,Electronics,14,348.84,41.31
TXN-100488,21/01/2025 08:00,North,Home Appliances,16,105.41,33.12
TXN-100489,21/01/2025 09:00,North,Electronics,6,406.65,17.12
TXN-100490,21/01/2025 10:00,West,Home Appliances,4,242.74,17.78
TXN-100491,21/01/2025 11:00,North,Office Supplies,15,65.25,10.58
TXN-100492,21/01/2025 12:00,North,Electronics,1,189.67,46.48
TXN-100493,21/01/2025 13:00,South,Office Supplies,7,105.34,12.78
TXN-100494,21/01/2025 14:00,North,Office Supplies,12,102.26,30.78
TXN-100495,21/01/2025 15:00,East,Electronics,10,235.52,31.3
TXN-100496,21/01/2025 16:00,East,Electronics,5,307.44,21.63
TXN-100497,21/01/2025 17:00,West,Industrial Machinery,12,411.6,20.86
TXN-100498,21/01/2025 18:00,North,Industrial Machinery,18,233.69,35.09
TXN-100499,21/01/2025 19:00,West,Industrial Machinery,10,435.16,22.47
TXN-100500,21/01/2025 20:00,East,Office Supplies,6,424.64,16.48
TXN-100501,21/01/2025 21:00,North,Office Supplies,12,391.37,22.96
TXN-100502,21/01/2025 22:00,North,Industrial Machinery,7,232.74,41.34
TXN-100503,21/01/2025 23:00,West,Office Supplies,18,76.72,48.49
TXN-100504,22/01/2025 00:00,East,Office Supplies,2,110.18,33.62
TXN-100505,22/01/2025 01:00,North,Electronics,10,296.91,40.19
TXN-100506,22/01/2025 02:00,West,Electronics,15,198.75,28.98
TXN-100507,22/01/2025 03:00,East,Office Supplies,12,79.29,33.12
TXN-100508,22/01/2025 04:00,West,Industrial Machinery,17,223.62,49.46
TXN-100509,22/01/2025 05:00,South,Home Appliances,4,23.07,24.73
TXN-100510,22/01/2025 06:00,North,Industrial Machinery,7,334.38,7.98
TXN-100511,22/01/2025 07:00,South,Home Appliances,9,47.47,48.07
TXN-100512,22/01/2025 08:00,East,Industrial Machinery,19,288.85,40.69
TXN-100513,22/01/2025 09:00,South,Electronics,7,360.06,22.92
TXN-100514,22/01/2025 10:00,South,Office Supplies,2,73.13,49.21
TXN-100515,22/01/2025 11:00,East,Office Supplies,6,240.85,20.55
TXN-100516,22/01/2025 12:00,West,Electronics,18,354,21.75
TXN-100517,22/01/2025 13:00,South,Home Appliances,6,128.75,32.44
TXN-100518,22/01/2025 14:00,West,Home Appliances,13,86.29,17.35
TXN-100519,22/01/2025 15:00,South,Home Appliances,19,161.85,36.44
TXN-100520,22/01/2025 16:00,West,Electronics,2,256.52,11.88
TXN-100521,22/01/2025 17:00,East,Home Appliances,12,265.46,9.86
TXN-100522,22/01/2025 18:00,South,Electronics,15,72.37,29.07
TXN-100523,22/01/2025 19:00,East,Industrial Machinery,14,214.31,30
TXN-100524,22/01/2025 20:00,South,Industrial Machinery,6,132.07,9.8
TXN-100525,22/01/2025 21:00,East,Electronics,18,381.36,48.39
TXN-100526,22/01/2025 22:00,East,Office Supplies,5,151.75,30.8
TXN-100527,22/01/2025 23:00,South,Industrial Machinery,18,379.92,11.8
TXN-100528,23/01/2025 00:00,South,Home Appliances,3,201.71,19.01
TXN-100529,23/01/2025 01:00,South,Electronics,3,331.2,41.01
TXN-100530,23/01/2025 02:00,North,Home Appliances,10,237.12,28.55
TXN-100531,23/01/2025 03:00,West,Home Appliances,19,285.74,13.47
TXN-100532,23/01/2025 04:00,North,Office Supplies,3,187.28,9.63
TXN-100533,23/01/2025 05:00,North,Home Appliances,12,349.29,24.38
TXN-100534,23/01/2025 06:00,East,Office Supplies,16,200.24,20.18
TXN-100535,23/01/2025 07:00,South,Industrial Machinery,17,214.27,34.52
TXN-100536,23/01/2025 08:00,West,Electronics,7,240.43,46.64
TXN-100537,23/01/2025 09:00,East,Home Appliances,13,376.93,16.15
TXN-100538,23/01/2025 10:00,North,Electronics,2,302,43.49
TXN-100539,23/01/2025 11:00,South,Home Appliances,4,167.21,46.42
TXN-100540,23/01/2025 12:00,East,Electronics,10,306.75,45.59
TXN-100541,23/01/2025 13:00,South,Home Appliances,7,294.63,47.84
TXN-100542,23/01/2025 14:00,East,Home Appliances,17,420.03,42.89
TXN-100543,23/01/2025 15:00,South,Home Appliances,6,381.1,31.71
TXN-100544,23/01/2025 16:00,North,Home Appliances,19,296.82,23.44
TXN-100545,23/01/2025 17:00,West,Home Appliances,5,163.88,27.13
TXN-100546,23/01/2025 18:00,North,Home Appliances,10,354.23,44.27
TXN-100547,23/01/2025 19:00,West,Home Appliances,9,265.43,18.56
TXN-100548,23/01/2025 20:00,South,Home Appliances,13,443.6,12.17
TXN-100549,23/01/2025 21:00,East,Home Appliances,19,123.04,11.34
TXN-100550,23/01/2025 22:00,North,Electronics,6,50.11,42.21
TXN-100551,23/01/2025 23:00,West,Office Supplies,4,45.87,39.27
TXN-100552,24/01/2025 00:00,North,Home Appliances,3,293.59,27.39
TXN-100553,24/01/2025 01:00,West,Office Supplies,3,423.61,17.37
TXN-100554,24/01/2025 02:00,North,Home Appliances,4,16.34,35.49
TXN-100555,24/01/2025 03:00,West,Home Appliances,5,330.85,6.73
TXN-100556,24/01/2025 04:00,West,Electronics,8,300.99,30.57
TXN-100557,24/01/2025 05:00,South,Industrial Machinery,16,333.69,22.93
TXN-100558,24/01/2025 06:00,West,Industrial Machinery,3,169.92,49
TXN-100559,24/01/2025 07:00,South,Electronics,12,372.01,27.84
TXN-100560,24/01/2025 08:00,West,Office Supplies,8,34.93,29.85
TXN-100561,24/01/2025 09:00,East,Industrial Machinery,13,343.73,37.06
TXN-100562,24/01/2025 10:00,East,Electronics,4,131.54,26.8
TXN-100563,24/01/2025 11:00,East,Electronics,14,222.69,15.11
TXN-100564,24/01/2025 12:00,West,Industrial Machinery,14,372.94,29.18
TXN-100565,24/01/2025 13:00,South,Office Supplies,13,133.41,47.49
TXN-100566,24/01/2025 14:00,South,Electronics,6,95.97,23.45
TXN-100567,24/01/2025 15:00,West,Home Appliances,17,311.53,35.58
TXN-100568,24/01/2025 16:00,East,Office Supplies,4,247.26,49.01
TXN-100569,24/01/2025 17:00,East,Office Supplies,8,239.01,42.35
TXN-100570,24/01/2025 18:00,South,Industrial Machinery,17,127.07,34.66
TXN-100571,24/01/2025 19:00,East,Industrial Machinery,3,30.66,38.12
TXN-100572,24/01/2025 20:00,North,Home Appliances,17,193.76,47.14
TXN-100573,24/01/2025 21:00,South,Electronics,9,61.8,48.19
TXN-100574,24/01/2025 22:00,East,Industrial Machinery,2,409.15,48.6
TXN-100575,24/01/2025 23:00,South,Industrial Machinery,13,33.42,33.15
TXN-100576,25/01/2025 00:00,North,Office Supplies,2,203.05,22.31
TXN-100577,25/01/2025 01:00,South,Industrial Machinery,11,38.2,10.99
TXN-100578,25/01/2025 02:00,South,Industrial Machinery,15,57.01,22.35
TXN-100579,25/01/2025 03:00,South,Industrial Machinery,11,301.78,47.43
TXN-100580,25/01/2025 04:00,South,Industrial Machinery,3,296.67,45.04
TXN-100581,25/01/2025 05:00,North,Office Supplies,3,29.86,28.56
TXN-100582,25/01/2025 06:00,West,Home Appliances,12,15.99,29.17
TXN-100583,25/01/2025 07:00,South,Home Appliances,5,49.75,18.9
TXN-100584,25/01/2025 08:00,South,Electronics,7,347.02,25.45
TXN-100585,25/01/2025 09:00,East,Industrial Machinery,7,269.5,37.15
TXN-100586,25/01/2025 10:00,South,Office Supplies,13,32.06,23.11
TXN-100587,25/01/2025 11:00,East,Electronics,9,227.58,13.46
TXN-100588,25/01/2025 12:00,West,Electronics,13,324.88,29.34
TXN-100589,25/01/2025 13:00,North,Home Appliances,12,393.06,15.14
TXN-100590,25/01/2025 14:00,North,Office Supplies,13,421.34,48.84
TXN-100591,25/01/2025 15:00,West,Office Supplies,10,157.77,22.57
TXN-100592,25/01/2025 16:00,North,Office Supplies,1,74.52,45.93
TXN-100593,25/01/2025 17:00,West,Home Appliances,8,118.44,15.15
TXN-100594,25/01/2025 18:00,West,Home Appliances,16,352.75,13.51
TXN-100595,25/01/2025 19:00,West,Home Appliances,13,437.61,32.76
TXN-100596,25/01/2025 20:00,North,Home Appliances,3,218.15,40.07
TXN-100597,25/01/2025 21:00,East,Home Appliances,3,148.18,30.5
TXN-100598,25/01/2025 22:00,West,Industrial Machinery,5,201.98,15.34
TXN-100599,25/01/2025 23:00,South,Industrial Machinery,11,147.94,6.71
TXN-100600,26/01/2025 00:00,North,Office Supplies,7,126.94,32.82
TXN-100601,26/01/2025 01:00,West,Electronics,10,273.48,10.9
TXN-100602,26/01/2025 02:00,West,Office Supplies,10,22.34,20.44
TXN-100603,26/01/2025 03:00,South,Electronics,2,128.28,35.41
TXN-100604,26/01/2025 04:00,East,Home Appliances,3,302.87,9.41
TXN-100605,26/01/2025 05:00,East,Electronics,8,29.43,10.73
TXN-100606,26/01/2025 06:00,East,Office Supplies,11,51.65,7.77
TXN-100607,26/01/2025 07:00,West,Office Supplies,13,142.98,49.82
TXN-100608,26/01/2025 08:00,West,Electronics,7,396.91,22.42
TXN-100609,26/01/2025 09:00,West,Industrial Machinery,13,347.84,45.76
TXN-100610,26/01/2025 10:00,North,Home Appliances,2,25.13,18.21
TXN-100611,26/01/2025 11:00,South,Home Appliances,6,233.49,38.89
TXN-100612,26/01/2025 12:00,West,Office Supplies,9,134.85,14.86
TXN-100613,26/01/2025 13:00,South,Industrial Machinery,2,297.34,27.42
TXN-100614,26/01/2025 14:00,South,Electronics,18,329.02,42.11
TXN-100615,26/01/2025 15:00,East,Home Appliances,16,390.41,41.74
TXN-100616,26/01/2025 16:00,North,Industrial Machinery,12,222.07,40.74
TXN-100617,26/01/2025 17:00,West,Home Appliances,7,447.59,42.07
TXN-100618,26/01/2025 18:00,East,Industrial Machinery,7,441.3,14.52
TXN-100619,26/01/2025 19:00,East,Industrial Machinery,17,398.8,26.7
TXN-100620,26/01/2025 20:00,West,Office Supplies,13,265.28,26.82
TXN-100621,26/01/2025 21:00,South,Home Appliances,11,188.43,45.07
TXN-100622,26/01/2025 22:00,East,Electronics,6,173.83,18.36
TXN-100623,26/01/2025 23:00,South,Office Supplies,14,20.77,46.92
TXN-100624,27/01/2025 00:00,North,Office Supplies,6,123.77,25.29
TXN-100625,27/01/2025 01:00,South,Electronics,6,327.82,35.14
TXN-100626,27/01/2025 02:00,North,Office Supplies,2,277.78,17.1
TXN-100627,27/01/2025 03:00,South,Industrial Machinery,15,413.69,23.46
TXN-100628,27/01/2025 04:00,East,Industrial Machinery,17,37.23,36.94
TXN-100629,27/01/2025 05:00,East,Home Appliances,8,82.97,28.07
TXN-100630,27/01/2025 06:00,North,Home Appliances,5,358.43,46.88
TXN-100631,27/01/2025 07:00,West,Electronics,17,171.27,38.17
TXN-100632,27/01/2025 08:00,North,Home Appliances,1,66.92,30.4
TXN-100633,27/01/2025 09:00,North,Industrial Machinery,18,448.46,44.9
TXN-100634,27/01/2025 10:00,South,Electronics,15,357.56,34.95
TXN-100635,27/01/2025 11:00,South,Electronics,5,193.1,34.13
TXN-100636,27/01/2025 12:00,North,Home Appliances,7,373.24,16.09
TXN-100637,27/01/2025 13:00,East,Industrial Machinery,18,311.22,22.77
TXN-100638,27/01/2025 14:00,South,Electronics,6,358.74,35.75
TXN-100639,27/01/2025 15:00,West,Industrial Machinery,5,369.71,45.13
TXN-100640,27/01/2025 16:00,South,Industrial Machinery,19,52.31,19.2
TXN-100641,27/01/2025 17:00,South,Industrial Machinery,10,286.18,14.7
TXN-100642,27/01/2025 18:00,West,Home Appliances,15,18.45,31.72
TXN-100643,27/01/2025 19:00,North,Office Supplies,10,34.38,8.02
TXN-100644,27/01/2025 20:00,West,Office Supplies,16,408.28,37.15
TXN-100645,27/01/2025 21:00,North,Electronics,12,244.73,36.64
TXN-100646,27/01/2025 22:00,North,Industrial Machinery,18,335.25,20.97
TXN-100647,27/01/2025 23:00,North,Home Appliances,1,379.83,45.17
TXN-100648,28/01/2025 00:00,West,Industrial Machinery,16,428.1,27.6
TXN-100649,28/01/2025 01:00,North,Industrial Machinery,6,393.23,34.06
TXN-100650,28/01/2025 02:00,East,Home Appliances,3,225.5,14.43
TXN-100651,28/01/2025 03:00,West,Office Supplies,2,161.48,23.78
TXN-100652,28/01/2025 04:00,East,Industrial Machinery,2,82.63,43.81
TXN-100653,28/01/2025 05:00,North,Industrial Machinery,13,189.44,14.58
TXN-100654,28/01/2025 06:00,South,Office Supplies,9,174.74,22.58
TXN-100655,28/01/2025 07:00,North,Home Appliances,16,258.64,19.31
TXN-100656,28/01/2025 08:00,East,Electronics,5,304.66,11.8
TXN-100657,28/01/2025 09:00,East,Office Supplies,7,440.58,18.04
TXN-100658,28/01/2025 10:00,West,Electronics,13,331.98,15.47
TXN-100659,28/01/2025 11:00,South,Electronics,13,295.21,46.56
TXN-100660,28/01/2025 12:00,West,Office Supplies,7,161.1,38.35
TXN-100661,28/01/2025 13:00,East,Industrial Machinery,10,30.49,19.22
TXN-100662,28/01/2025 14:00,North,Electronics,15,140.69,39.35
TXN-100663,28/01/2025 15:00,South,Electronics,6,349.39,6
TXN-100664,28/01/2025 16:00,North,Home Appliances,5,104.69,28.69
TXN-100665,28/01/2025 17:00,North,Industrial Machinery,2,324.95,16.27
TXN-100666,28/01/2025 18:00,South,Electronics,15,267.41,10.14
TXN-100667,28/01/2025 19:00,West,Home Appliances,16,90.17,44.77
TXN-100668,28/01/2025 20:00,North,Industrial Machinery,19,129.18,13.97
TXN-100669,28/01/2025 21:00,East,Office Supplies,9,231.14,42.01
TXN-100670,28/01/2025 22:00,North,Office Supplies,19,197.28,23.6
TXN-100671,28/01/2025 23:00,South,Home Appliances,7,353.79,5.64
TXN-100672,29/01/2025 00:00,South,Office Supplies,4,334.6,37.96
TXN-100673,29/01/2025 01:00,South,Electronics,3,265.15,31.84
TXN-100674,29/01/2025 02:00,West,Industrial Machinery,11,372.78,20.49
TXN-100675,29/01/2025 03:00,North,Electronics,1,259.98,17.67
TXN-100676,29/01/2025 04:00,West,Electronics,6,434.53,8.32
TXN-100677,29/01/2025 05:00,West,Office Supplies,11,109.88,47.36
TXN-100678,29/01/2025 06:00,South,Electronics,1,325.79,27.23
TXN-100679,29/01/2025 07:00,South,Office Supplies,7,176.24,8.85
TXN-100680,29/01/2025 08:00,West,Industrial Machinery,6,136.71,44.09
TXN-100681,29/01/2025 09:00,North,Industrial Machinery,14,93.88,17.55
TXN-100682,29/01/2025 10:00,East,Electronics,2,255.56,14.16
TXN-100683,29/01/2025 11:00,West,Home Appliances,4,109.12,17.64
TXN-100684,29/01/2025 12:00,North,Office Supplies,11,102.55,30.41
TXN-100685,29/01/2025 13:00,South,Office Supplies,15,445.89,8.33
TXN-100686,29/01/2025 14:00,South,Electronics,18,363.86,26.68
TXN-100687,29/01/2025 15:00,North,Office Supplies,1,340.63,45.31
TXN-100688,29/01/2025 16:00,East,Office Supplies,3,360.52,13.47
TXN-100689,29/01/2025 17:00,South,Home Appliances,3,436.5,19.9
TXN-100690,29/01/2025 18:00,South,Home Appliances,7,264.59,22.83
TXN-100691,29/01/2025 19:00,South,Electronics,1,111.2,31.38
TXN-100692,29/01/2025 20:00,North,Home Appliances,11,390.13,46.37
TXN-100693,29/01/2025 21:00,West,Electronics,6,338.22,22.75
TXN-100694,29/01/2025 22:00,South,Industrial Machinery,3,195.52,8.11
